eval_index,frame_original_index,mask_original_index,pred_path,gt_path,mask_path,pred_name,gt_name,mask_name,pred_stem,gt_stem,mask_stem,pred_orig_size,gt_orig_size,mask_orig_size,pred_gt_same_name,gt_mask_same_name,mask_ratio,hole_pixels,PSNR_all,PSNR_hole,SSIM_all,SSIM_hole,PSNR_nomask,SSIM_nomask,LPIPS,nonmask_dil30_ratio,PSNR_nonmask_dil30,SSIM_nonmask_dil30,hole_psnr_gt_all,jump_image,jump_mask,gt_original_index,aligned_pair
40,40,40,results/B_mask_20_30_reliability_inference/frames/0010.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00080.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000263.png,0010.png,00080.jpg,0000263.png,0010,00080,0000263,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2305908203125,15112,6.207624155949707,6.6784739596629485,0.15103498101234436,0.14933599531650543,6.075909639420656,0.15145279467105865,0.7530912160873413,0.3407745361328125,5.228129826427624,0.15103498101234436,True,0,0,40,pred[40] <-> gt[40] <-> mask[40]
41,41,41,results/B_mask_20_30_reliability_inference/line_debug/0010_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00082.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000273.png,0010_center.png,00082.jpg,0000273.png,0010_center,00082,0000273,"[256, 256]","[256, 256]","[256, 256]",False,False,0.260467529296875,17070,6.98069914715504,6.755745606583544,0.03098013997077942,0.03295212984085083,7.062788051962359,0.02777620404958725,0.740951657295227,0.267730712890625,6.735124874532427,0.03051089495420456,False,0,0,41,pred[41] <-> gt[41] <-> mask[41]
42,42,42,results/B_mask_20_30_reliability_inference/line_debug/0010_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00084.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000280.png,0010_reliability.png,00084.jpg,0000280.png,0010_reliability,00084,0000280,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2105712890625,13800,9.310416391982931,7.727062058509796,0.07809977978467941,0.05454237386584282,9.852487980184268,0.08799499273300171,0.6940032243728638,0.1973724365234375,11.681936934490054,0.07814795523881912,False,0,0,42,pred[42] <-> gt[42] <-> mask[42]
43,43,43,results/B_mask_20_30_reliability_inference/line_debug/0010_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00086.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000296.png,0010_soft.png,00086.jpg,0000296.png,0010_soft,00086,0000296,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2561187744140625,16785,10.203158393174709,9.160160930157401,0.08025790005922318,0.09316188842058182,10.629292987188022,0.08287130296230316,0.6932802796363831,0.308197021484375,9.223091139861808,0.08818557858467102,False,0,0,43,pred[43] <-> gt[43] <-> mask[43]
44,44,44,results/B_mask_20_30_reliability_inference/frames/0011.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00088.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000310.png,0011.png,00088.jpg,0000310.png,0011,00088,0000310,"[256, 256]","[256, 256]","[256, 256]",False,False,0.25823974609375,16924,5.816173877268628,3.2993030059685937,0.19721435010433197,0.11377397179603577,7.2030007793619895,0.24167750775814056,0.7706434726715088,0.276641845703125,5.196099707466101,0.168317973613739,False,0,0,44,pred[44] <-> gt[44] <-> mask[44]
45,45,45,results/B_mask_20_30_reliability_inference/line_debug/0011_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00090.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000317.png,0011_center.png,00090.jpg,0000317.png,0011_center,00090,0000317,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2776336669921875,18195,10.592242834518252,12.40159392960473,0.04005025327205658,0.03883291408419609,10.057789715448946,0.04123746603727341,0.7379378080368042,0.26788330078125,10.104346011118848,0.03813568130135536,True,0,0,45,pred[45] <-> gt[45] <-> mask[45]
46,46,46,results/B_mask_20_30_reliability_inference/line_debug/0011_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00092.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000318.png,0011_reliability.png,00092.jpg,0000318.png,0011_reliability,00092,0000318,"[256, 256]","[256, 256]","[256, 256]",False,False,0.280609130859375,18390,11.201396844079161,10.129844728737869,0.0720629096031189,0.07107443362474442,11.703375976798995,0.06958013027906418,0.7137254476547241,0.2821807861328125,9.206786784481809,0.06952861696481705,False,0,0,46,pred[46] <-> gt[46] <-> mask[46]
47,47,47,results/B_mask_20_30_reliability_inference/line_debug/0011_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00094.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000322.png,0011_soft.png,00094.jpg,0000322.png,0011_soft,00094,0000322,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2874755859375,18840,11.134856949680241,9.163391893745455,0.07496600598096848,0.07640624046325684,12.280078411430784,0.0689077079296112,0.7012882828712463,0.1851654052734375,10.770369259578525,0.07100839167833328,False,0,0,47,pred[47] <-> gt[47] <-> mask[47]
48,48,48,results/B_mask_20_30_reliability_inference/frames/0012.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00096.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000343.png,0012.png,00096.jpg,0000343.png,0012,00096,0000343,"[256, 256]","[256, 256]","[256, 256]",False,False,0.297027587890625,19466,6.135037791275364,5.421355105305333,0.26164504885673523,0.27655863761901855,6.475809313144886,0.3211790919303894,0.7030972242355347,0.3333282470703125,5.68372693118556,0.26205340027809143,False,0,0,48,pred[48] <-> gt[48] <-> mask[48]
49,49,49,results/B_mask_20_30_reliability_inference/line_debug/0012_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00098.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000346.png,0012_center.png,00098.jpg,0000346.png,0012_center,00098,0000346,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2015838623046875,13211,7.041222327209786,7.383045786865681,0.028197353705763817,0.023157397285103798,6.959011799479432,0.027109654620289803,0.7350772023200989,0.290924072265625,7.68048255893844,0.027251964434981346,True,0,0,49,pred[49] <-> gt[49] <-> mask[49]
50,50,50,results/B_mask_20_30_reliability_inference/line_debug/0012_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00100.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000351.png,0012_reliability.png,00100.jpg,0000351.png,0012_reliability,00100,0000351,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2216949462890625,14529,6.6756529315783775,3.8153927369249123,0.05846191570162773,0.058183472603559494,8.015722000365107,0.06708991527557373,0.7326042652130127,0.2451324462890625,6.761448826809817,0.06159825995564461,False,0,0,50,pred[50] <-> gt[50] <-> mask[50]
51,51,51,results/B_mask_20_30_reliability_inference/line_debug/0012_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00102.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000363.png,0012_soft.png,00102.jpg,0000363.png,0012_soft,00102,0000363,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2826385498046875,18523,6.3574641570356105,5.791494316868403,0.05756547674536705,0.08066973090171814,6.602417017176574,0.050496965646743774,0.7704939842224121,0.25543212890625,7.760662045825257,0.06598495692014694,False,0,0,51,pred[51] <-> gt[51] <-> mask[51]
52,52,52,results/B_mask_20_30_reliability_inference/frames/0013.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00104.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000368.png,0013.png,00104.jpg,0000368.png,0013,00104,0000368,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2162628173828125,14173,6.362110339520807,6.214445778207777,0.20880548655986786,0.16951483488082886,6.40375552453696,0.2394408881664276,0.7596948146820068,0.3129119873046875,6.135903258741315,0.1912464052438736,False,0,0,52,pred[52] <-> gt[52] <-> mask[52]
53,53,53,results/B_mask_20_30_reliability_inference/line_debug/0013_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00106.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000372.png,0013_center.png,00106.jpg,0000372.png,0013_center,00106,0000372,"[256, 256]","[256, 256]","[256, 256]",False,False,0.234710693359375,15382,6.04410616880365,5.839035751380454,0.02430723048746586,0.029799729585647583,6.108990760340212,0.022368069738149643,0.7620622515678406,0.2404022216796875,7.5963152010585455,0.02559468150138855,False,0,0,53,pred[53] <-> gt[53] <-> mask[53]
54,54,54,results/B_mask_20_30_reliability_inference/line_debug/0013_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00108.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000377.png,0013_reliability.png,00108.jpg,0000377.png,0013_reliability,00108,0000377,"[256, 256]","[256, 256]","[256, 256]",False,False,0.239654541015625,15706,6.359472522101138,4.288554439846384,0.05372415482997894,0.0522189736366272,7.288465280814641,0.0656064972281456,0.7560276985168457,0.205291748046875,6.842226181488337,0.05340778827667236,False,0,0,54,pred[54] <-> gt[54] <-> mask[54]
55,55,55,results/B_mask_20_30_reliability_inference/line_debug/0013_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00110.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000382.png,0013_soft.png,00110.jpg,0000382.png,0013_soft,00110,0000382,"[256, 256]","[256, 256]","[256, 256]",False,False,0.22796630859375,14940,6.409083736243315,8.253598535148624,0.049902331084012985,0.0583183653652668,5.986559016929629,0.05531571805477142,0.7627277374267578,0.30908203125,5.573884691052387,0.05221650376915932,True,0,0,55,pred[55] <-> gt[55] <-> mask[55]
56,56,56,results/B_mask_20_30_reliability_inference/frames/0014.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00112.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000383.png,0014.png,00112.jpg,0000383.png,0014,00112,0000383,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2953948974609375,19359,6.552945643800344,6.0820221499267015,0.17278094589710236,0.18852579593658447,6.766646506633267,0.20749811828136444,0.7591791152954102,0.288848876953125,7.487633870893057,0.1785232275724411,False,0,0,56,pred[56] <-> gt[56] <-> mask[56]
57,57,57,results/B_mask_20_30_reliability_inference/line_debug/0014_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00114.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000399.png,0014_center.png,00114.jpg,0000399.png,0014_center,00114,0000399,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2529144287109375,16575,5.891631337370694,6.40565705266575,0.019883794710040092,0.019862676039338112,5.730543404397437,0.01759978011250496,0.7713943123817444,0.310455322265625,6.83096881554078,0.019743306562304497,True,0,0,57,pred[57] <-> gt[57] <-> mask[57]
58,58,58,results/B_mask_20_30_reliability_inference/line_debug/0014_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00116.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000402.png,0014_reliability.png,00116.jpg,0000402.png,0014_reliability,00116,0000402,"[256, 256]","[256, 256]","[256, 256]",False,False,0.23748779296875,15564,6.040731353875919,6.794043040048452,0.0473753996193409,0.05385056138038635,5.830501986549828,0.04115436598658562,0.7575345039367676,0.354095458984375,6.319770088610273,0.048754338175058365,True,0,0,58,pred[58] <-> gt[58] <-> mask[58]
59,59,59,results/B_mask_20_30_reliability_inference/line_debug/0014_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00118.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000403.png,0014_soft.png,00118.jpg,0000403.png,0014_soft,00118,0000403,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2724609375,17856,6.00471780393317,5.218884684511575,0.04719818755984306,0.04865856468677521,6.339926105660504,0.05067043378949165,0.7336500883102417,0.2459564208984375,4.975705346554874,0.04706777259707451,False,0,0,59,pred[59] <-> gt[59] <-> mask[59]
60,60,60,results/B_mask_20_30_reliability_inference/frames/0015.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00120.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000410.png,0015.png,00120.jpg,0000410.png,0015,00120,0000410,"[256, 256]","[256, 256]","[256, 256]",False,False,0.202239990234375,13254,9.758708760531956,10.822955046205267,0.2778494656085968,0.2856350243091583,9.525785960951582,0.30381646752357483,0.6715996861457825,0.228729248046875,9.536706121092797,0.2778494656085968,True,0,0,60,pred[60] <-> gt[60] <-> mask[60]
61,61,61,results/B_mask_20_30_reliability_inference/line_debug/0015_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00122.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000417.png,0015_center.png,00122.jpg,0000417.png,0015_center,00122,0000417,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2581939697265625,16921,5.747622514005817,6.130680294060764,0.01655297912657261,0.01969267427921295,5.621844610799518,0.01654769666492939,0.7367909550666809,0.3415069580078125,7.228472991371509,0.01783117465674877,True,0,0,61,pred[61] <-> gt[61] <-> mask[61]
62,62,62,results/B_mask_20_30_reliability_inference/line_debug/0015_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00124.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000434.png,0015_reliability.png,00124.jpg,0000434.png,0015_reliability,00124,0000434,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2957305908203125,19381,5.81387359836333,6.093095511565658,0.03749382495880127,0.039517417550086975,5.701772950883352,0.0352703295648098,0.7417250871658325,0.1904754638671875,5.1248448658973516,0.03741372376680374,True,0,0,62,pred[62] <-> gt[62] <-> mask[62]
63,63,63,results/B_mask_20_30_reliability_inference/line_debug/0015_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00126.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000438.png,0015_soft.png,00126.jpg,0000438.png,0015_soft,00126,0000438,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2838287353515625,18601,5.683626814570988,7.3820713563620615,0.03918762877583504,0.03918762877583504,5.159470709348182,0.02746020257472992,0.7371624708175659,0.3596954345703125,4.512920015399945,0.03918762877583504,True,0,0,63,pred[63] <-> gt[63] <-> mask[63]
64,64,64,results/B_mask_20_30_reliability_inference/frames/0016.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00128.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000443.png,0016.png,00128.jpg,0000443.png,0016,00128,0000443,"[256, 256]","[256, 256]","[256, 256]",False,False,0.270294189453125,17714,9.835009251816476,12.368612123786388,0.2743719518184662,0.28290560841560364,9.176521058861447,0.2759626507759094,0.6902713775634766,0.28460693359375,9.442825860617173,0.27152276039123535,True,0,0,64,pred[64] <-> gt[64] <-> mask[64]
65,65,65,results/B_mask_20_30_reliability_inference/line_debug/0016_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00130.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000445.png,0016_center.png,00130.jpg,0000445.png,0016_center,00130,0000445,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2816162109375,18456,5.283463721536816,4.6037056616437715,0.014828100800514221,0.014615419320762157,5.581950359859258,0.015238689258694649,0.7513386011123657,0.253204345703125,4.66188291150638,0.014423145912587643,False,0,0,65,pred[65] <-> gt[65] <-> mask[65]
66,66,66,results/B_mask_20_30_reliability_inference/line_debug/0016_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00132.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000464.png,0016_reliability.png,00132.jpg,0000464.png,0016_reliability,00132,0000464,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2354736328125,15432,5.205280691624803,3.447670305296726,0.030881313607096672,0.023178691044449806,5.929773478522775,0.03594394028186798,0.7786390781402588,0.337249755859375,4.455411269853187,0.030744874849915504,False,0,0,66,pred[66] <-> gt[66] <-> mask[66]
67,67,67,results/B_mask_20_30_reliability_inference/line_debug/0016_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00134.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000469.png,0016_soft.png,00134.jpg,0000469.png,0016_soft,00134,0000469,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2631072998046875,17243,4.77315137280827,3.1565264270262317,0.024518154561519623,0.002917706733569503,5.535653421258424,0.032768722623586655,0.7932114005088806,0.2413177490234375,3.670850367725425,0.009343559853732586,False,0,0,67,pred[67] <-> gt[67] <-> mask[67]
68,68,68,results/B_mask_20_30_reliability_inference/frames/0017.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00136.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000471.png,0017.png,00136.jpg,0000471.png,0017,00136,0000471,"[256, 256]","[256, 256]","[256, 256]",False,False,0.27386474609375,17948,7.788668145747872,5.681667380014598,0.21013326942920685,0.19544458389282227,8.954921061712103,0.24713961780071259,0.7279853820800781,0.3404998779296875,7.553991904326695,0.20880286395549774,False,0,0,68,pred[68] <-> gt[68] <-> mask[68]
69,69,69,results/B_mask_20_30_reliability_inference/line_debug/0017_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00138.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000487.png,0017_center.png,00138.jpg,0000487.png,0017_center,00138,0000487,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2939300537109375,19263,3.5822970328134938,2.919951146333796,0.002808191115036607,0.002800973830744624,3.8908686434847137,0.0037446683272719383,0.7767107486724854,0.3686676025390625,3.5812780089527885,0.0027119091246277094,False,0,0,69,pred[69] <-> gt[69] <-> mask[69]
70,70,70,results/B_mask_20_30_reliability_inference/line_debug/0017_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00140.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000490.png,0017_reliability.png,00140.jpg,0000490.png,0017_reliability,00140,0000490,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2120361328125,13896,3.4508223025352835,3.449512379421193,0.007118510082364082,0.0020670751109719276,3.451174438597432,0.008688593283295631,0.8093389272689819,0.2056427001953125,3.25738325989151,0.003989693243056536,False,0,0,70,pred[70] <-> gt[70] <-> mask[70]
71,71,71,results/B_mask_20_30_reliability_inference/line_debug/0017_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00142.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000497.png,0017_soft.png,00142.jpg,0000497.png,0017_soft,00142,0000497,"[256, 256]","[256, 256]","[256, 256]",False,False,0.257415771484375,16870,3.293685091055579,2.79075215969552,0.0038044285029172897,0.002432598965242505,3.482570830265125,0.005353699903935194,0.8274927735328674,0.2439422607421875,3.3082459360453074,0.002736625960096717,False,0,0,71,pred[71] <-> gt[71] <-> mask[71]
72,72,72,results/B_mask_20_30_reliability_inference/frames/0018.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00144.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000499.png,0018.png,00144.jpg,0000499.png,0018,00144,0000499,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2215423583984375,14519,7.312292389856928,9.29441670368785,0.2522096335887909,0.3192715346813202,6.881477556290801,0.2245519757270813,0.7838231325149536,0.2846832275390625,9.42785223487199,0.28821882605552673,True,0,0,72,pred[72] <-> gt[72] <-> mask[72]
73,73,73,results/B_mask_20_30_reliability_inference/line_debug/0018_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00146.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000504.png,0018_center.png,00146.jpg,0000504.png,0018_center,00146,0000504,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2624664306640625,17201,3.117528363945488,2.0603686923784337,0.0005964034935459495,0.0006522731855511665,3.5658453854099155,0.0006311192992143333,0.8760479092597961,0.212860107421875,2.4340919846065066,0.0005232408293522894,False,0,0,73,pred[73] <-> gt[73] <-> mask[73]
74,74,74,results/B_mask_20_30_reliability_inference/line_debug/0018_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00148.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000509.png,0018_reliability.png,00148.jpg,0000509.png,0018_reliability,00148,0000509,"[256, 256]","[256, 256]","[256, 256]",False,False,0.235992431640625,15466,3.368123932289391,3.4445640585882313,0.0037656959611922503,0.002294365083798766,3.3447822132843514,0.004264483693987131,0.8722546696662903,0.25677490234375,3.0811725988231906,0.0028040148317813873,True,0,0,74,pred[74] <-> gt[74] <-> mask[74]
